HRS-mean,HRS-se,HRS-upper,HRS-lower,RRS-mean,RRS-se,RRS-upper,RRS-lower,SARSA-mean,SARSA-se,SARSA-upper,SARSA-lower,NRS-mean,NRS-se,NRS-upper,NRS-lower,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
19.128,0.0154872804537968,19.1434872804538,19.1125127195462,19.2859999999999,0.0248761496784337,19.3108761496783,19.2611238503215,19.08,0.039389277113377,19.1193892771134,19.0406107228866,21.15,1.38511950966552,22.5351195096655,19.7648804903345,,,
